Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-30,26.936054145971866,26.936054145971866,26.656944825106166,26.661109924316406,4200,0.0,0
2016-03-31,26.661109101884325,26.794414520263672,26.661109101884325,26.794414520263672,11300,0.0,0
2016-04-01,26.680270341753882,26.850236892700195,26.680270341753882,26.850236892700195,700,0.0,0
2016-04-04,26.887728928389993,26.887728928389993,26.74442472463984,26.811079025268555,5300,0.0,0
2016-04-05,26.577795547429083,26.577795547429083,26.55779957370617,26.571130752563477,300,0.0,0
2016-04-06,26.602788072159047,26.64444541931152,26.536135363239527,26.644445419311523,600,0.0,0
2016-04-07,26.688606282176462,26.688606282176462,26.427825927734375,26.427825927734375,2100,0.0,0
2016-04-08,26.81941005517029,26.86940078219163,26.67777442932129,26.67777442932129,1900,0.0,0
2016-04-11,26.707766663275834,26.83107330506118,26.65611053396333,26.661109924316406,3100,0.0,0
2016-04-12,26.73526377606691,26.81941118176435,26.73526377606691,26.777753829956055,1300,0.0,0
2016-04-13,26.777751543650385,26.7944151186014,26.61861805785796,26.67527198791504,2800,0.0,0
2016-04-14,26.636114533685472,26.636114533685472,26.531969573153056,26.569461822509766,3600,0.0,0
2016-04-15,26.569463772441896,26.75275993347168,26.569463772441896,26.75275993347168,700,0.0,0
2016-04-18,26.76942272595767,26.852737426757812,26.536137431989527,26.852737426757812,1000,0.0,0
2016-04-19,27.002706406608073,27.002706406608073,26.69860171028099,26.761089324951172,32800,0.0,0
2016-04-20,26.66944100257799,26.677774379525367,26.461152663548695,26.494478225708008,1900,0.0,0
2016-04-21,26.3528377818022,26.374500745308374,25.83627971318498,25.881269454956055,1300,0.0,0
2016-04-22,26.152883601555377,26.32784797244111,26.09456267430216,26.211204528808594,2400,0.0,0
2016-04-25,26.24869383619852,26.39533042907715,26.24869383619852,26.39533042907715,2300,0.0,0
2016-04-26,26.641112788282236,26.641112788282236,26.469482421875,26.469482421875,2500,0.0,0
2016-04-27,26.344513059467577,26.3695068359375,26.24953257715381,26.3695068359375,1200,0.0,0
2016-04-28,27.61924226970096,27.61924226970096,26.396162033081055,26.396162033081055,1100,0.0,0
2016-04-29,26.36950574451056,26.36950574451056,25.90293672991111,26.14455223083496,20100,0.0,0
2016-05-02,25.986252771247027,26.501978218773072,25.986252771247027,26.41949462890625,3800,0.0,0
2016-05-03,26.332014615983297,26.552803039550778,26.332014615983297,26.55280303955078,4700,0.0,0
2016-05-04,26.39033434177052,26.936056137084964,26.39033434177052,26.93605613708496,1700,0.0,0
2016-05-05,26.94438455099999,26.96937832470506,26.91522408892675,26.961048126220703,2700,0.0,0
2016-05-06,26.874401603787124,27.21766238183987,26.856905325135788,27.102685928344727,3800,0.0,0
2016-05-09,27.31097621551717,27.411790378256978,27.285982439483565,27.375965118408203,5200,0.0,0
2016-05-10,27.652568589433184,27.652568589433184,27.421783002489505,27.47760581970215,7700,0.0,0
2016-05-11,27.569259168156712,27.569259168156712,26.861074577116465,26.97771644592285,7100,0.0,0
2016-05-12,27.052699063396886,27.16517423522327,26.811081964507817,27.06936264038086,3600,0.0,0
2016-05-13,27.0193648095145,27.490098817170008,26.586121456532204,26.67860221862793,3700,0.0,0
2016-05-16,26.76108699574024,27.077688551794814,26.76108699574024,27.042695999145508,7000,0.0,0
2016-05-17,26.661112250753245,26.74442695523595,26.59445953369141,26.594459533691406,2400,0.0,0
2016-05-18,26.611119614394447,26.611119614394447,25.938758850097656,25.938758850097656,5700,0.0,0
2016-05-19,25.861278655682668,25.95959152876856,25.815454616496286,25.886272430419922,3000,0.0,0
2016-05-20,26.03624358772758,26.077900941817465,26.014582208556174,26.062904357910156,2700,0.0,0
2016-05-23,26.16954759539651,26.177879383583694,26.119558455399524,26.14455223083496,4200,0.0,0
2016-05-24,26.411165218402395,26.427827205986876,26.319517135620114,26.319517135620117,3500,0.0,0
2016-05-25,26.57779457395417,26.57779457395417,26.219535642469392,26.497812271118164,5600,0.0,0
2016-05-26,26.394503143581222,26.486151231578425,26.394503143581222,26.477819442749023,1000,0.0,0
2016-05-27,26.652778489493784,26.677773852463975,26.547800825445794,26.581960678100586,1500,0.0,0
2016-05-31,26.669442449900618,26.669442449900618,26.4294939397789,26.594459533691406,2500,0.0,0
2016-06-01,26.452820875727355,26.502810013529345,26.356174997426706,26.494478225708008,2500,0.0,0
2016-06-02,26.521142998465333,26.577796936035156,26.521142998465333,26.577796936035156,800,0.0,0
2016-06-03,26.586128602003296,26.79441854817325,26.586128602003296,26.697771072387695,2400,0.0,0
2016-06-06,26.73609530632149,26.73609530632149,26.5777945159612,26.711101531982422,3100,0.0,0
2016-06-07,26.711097783489432,26.859398182875537,26.661107063574644,26.732757568359375,2500,0.0,0
2016-06-08,26.7194280339904,26.869397015780468,26.702764460652432,26.861066818237305,2700,0.0,0
2016-06-09,26.877728851878896,26.91772079467773,26.779415987967557,26.917720794677734,6100,0.0,0
2016-06-10,26.761091988174453,26.827746297989876,26.761091988174453,26.786088943481445,1600,0.0,0
2016-06-13,26.952716614502222,26.984378363088034,26.77775382995606,26.777753829956055,5800,0.0,0
2016-06-14,26.684438783094997,26.74442511192792,26.61945306381732,26.65277862548828,4900,0.0,0
2016-06-15,26.85357683446924,27.011043374558927,26.85357683446924,26.9277286529541,8600,0.0,0
2016-06-16,26.814408935552176,27.09435253926698,26.812743531567815,27.066024780273438,7200,0.0,0
2016-06-17,26.898017370318374,27.049224467946843,26.795532951363494,27.02402114868164,6800,0.266,0
2016-06-20,27.292838572637432,27.292838572637432,27.049226760864254,27.049226760864258,4900,0.0,0
2016-06-21,27.192031789974717,27.267635345458988,27.192031789974717,27.267635345458984,3200,0.0,0
2016-06-22,27.208833162718108,27.276037747926427,27.15591099388751,27.242435455322266,2700,0.0,0
2016-06-23,27.32727223304952,27.360034942626953,27.32727223304952,27.360034942626953,5300,0.0,0
2016-06-24,26.88121523729588,27.091224731337253,26.75520986132011,27.015621185302734,5700,0.0,0
2016-06-27,26.881218574189504,27.05762580200479,26.784614387207967,26.973623275756836,3400,0.0,0
2016-06-28,27.36844033775552,27.4692440032959,27.292836787477547,27.4692440032959,8600,0.0,0
2016-06-29,27.922863250386385,28.00686576474063,27.86909830852953,27.99006462097168,7600,0.0,0
2016-06-30,28.17487572389252,28.22527595379631,27.915302362823304,28.216876983642578,11900,0.0,0
2016-07-01,28.418490666325223,28.418490666325223,28.166476670912953,28.2000789642334,4900,0.0,0
2016-07-05,28.23368335292018,28.426891747115125,28.23368335292018,28.4058895111084,2300,0.0,0
2016-07-06,28.552895261083975,28.552895261083975,28.20847978235116,28.368085861206055,8300,0.0,0
2016-07-07,28.477284072237477,28.477284072237477,27.99678040227609,28.015260696411133,3400,0.0,0
2016-07-08,28.334479638110064,28.561290268901963,28.226116588464564,28.500808715820312,17900,0.0,0
2016-07-11,28.746106720337504,28.746106720337504,28.443692471494877,28.720903396606445,6100,0.0,0
2016-07-12,28.77970123291016,28.77970123291016,28.536092641865537,28.779701232910156,919000,0.0,0
2016-07-13,28.830105752775612,28.914108276367188,28.738540630737553,28.914108276367188,27800,0.0,0
2016-07-14,28.964511195684594,28.964511195684594,28.6335353623844,28.753662109375,8400,0.0,0
2016-07-15,28.59490084965991,28.711666107177734,28.53357649779871,28.711666107177734,304400,0.0,0
2016-07-18,28.746106720337504,28.746106720337504,28.62009971515599,28.720903396606445,6700,0.0,0
2016-07-19,28.649500618031816,28.80490882883897,28.649500618031816,28.803226470947266,7200,0.0,0
2016-07-20,28.83850676347726,28.83850676347726,28.704940385036142,28.762903213500977,9400,0.0,0
2016-07-21,28.779702080072106,28.863707807466106,28.653698295717362,28.846906661987305,8300,0.0,0
2016-07-22,28.98131272338306,29.16612211980982,28.951911519814335,29.06531524658203,10900,0.0,0
2016-07-25,29.107319248689606,29.107319248689606,28.897309739548962,29.023313522338867,22800,0.0,0
2016-07-26,29.107315648831225,29.107315648831225,28.830941169380598,28.8595027923584,8500,0.0,0
2016-07-27,29.040115003996632,29.040115003996632,28.54449242850401,28.645296096801758,8400,0.0,0
2016-07-28,28.695703580037268,28.91411209289882,28.54869754210245,28.82171058654785,10600,0.0,0
2016-07-29,28.863711318240327,29.20812683122086,28.863711318240327,29.130844116210938,17500,0.0,0
2016-08-01,29.15772331230816,29.250128021193635,29.061120719921504,29.22492790222168,30700,0.0,0
2016-08-02,29.191321273797183,29.191321273797183,28.72342076192824,28.779701232910156,90100,0.0,0
2016-08-03,28.796502268217463,28.796502268217463,28.486528674992073,28.56129264831543,22000,0.0,0
2016-08-04,28.69570420107482,28.69570420107482,28.410091090695325,28.510894775390625,234100,0.0,0
2016-08-05,28.544497071786182,28.586498340034947,28.460494535288657,28.510894775390625,21500,0.0,0
2016-08-08,28.510891875662068,28.61841857229346,28.502492904663086,28.502492904663086,45100,0.0,0
2016-08-09,28.64529625509963,28.69569969177246,28.418488801299034,28.69569969177246,204300,0.0,0
2016-08-10,28.76290120205301,28.76290120205301,28.578091825148256,28.63689422607422,12300,0.0,0
2016-08-11,28.74190254405664,28.74190254405664,28.24207886956367,28.368085861206055,19400,0.0,0
2016-08-12,28.653695714588366,28.653695714588366,28.389081702747276,28.460487365722656,11600,0.0,0
2016-08-15,28.636895101583267,28.636895101583267,28.41848663496527,28.4268856048584,14900,0.0,0
2016-08-16,28.25048009591768,28.25048009591768,28.082471847534176,28.08247184753418,18600,0.0,0
2016-08-17,28.225279081978197,28.225279081978197,27.93966599773655,28.2000789642334,18300,0.0,0
2016-08-18,28.216878960526994,28.216878960526994,28.05727288049842,28.14127540588379,11700,0.0,0
2016-08-19,28.09086995265812,28.09086995265812,27.830460219951274,27.92286491394043,20900,0.0,0
2016-08-22,27.82205912597339,28.05727195739746,27.82205912597339,28.05727195739746,56300,0.0,0
2016-08-23,28.17487799537017,28.17487799537017,28.04047203063965,28.04047203063965,60600,0.0,0
2016-08-24,28.183278959329748,28.183278959329748,27.83886345006995,27.96487045288086,58700,0.0,0
2016-08-25,27.830461077204326,28.258879066315995,27.830461077204326,28.08247184753418,24400,0.0,0
2016-08-26,28.17487465241438,28.208476940732837,27.63725085728149,27.805255889892578,33700,0.0,0
2016-08-29,27.830461077204326,28.124473108507352,27.779218064751284,28.08247184753418,22900,0.0,0
2016-08-30,28.13287243590385,28.13287243590385,27.855658373455906,27.99846649169922,38600,0.0,0
2016-08-31,28.08247329377588,28.107673410759425,27.880862744434612,28.04047203063965,143400,0.0,0
2016-09-01,28.14967306441717,28.14967306441717,27.855661034782937,28.032068252563477,69500,0.0,0
2016-09-02,28.057270914796064,28.46888774663366,28.057270914796064,28.216876983642578,48900,0.0,0
2016-09-06,28.359686507907515,28.468892364564493,28.14127799908479,28.452091217041016,169500,0.0,0
2016-09-07,28.543291989181814,28.593961715698242,28.349062869666586,28.593961715698242,555900,0.178,0
2016-09-08,28.560180109113485,28.62773974023703,28.230834960937496,28.2308349609375,322500,0.0,0
2016-09-09,28.053497745363572,28.053497745363572,27.12457208024262,27.15835189819336,906700,0.0,0
2016-09-12,27.14990892776814,27.59748024679765,27.023236219421285,27.26813507080078,5085900,0.0,0
2016-09-13,27.20057634354549,27.310359146355797,26.736115099776963,26.78678321838379,926700,0.0,0
2016-09-14,27.20057725011001,27.20057725011001,26.72767103569384,26.837453842163086,532100,0.0,0
2016-09-15,26.879677776529203,27.06546196340324,26.74456171140071,27.040128707885742,528600,0.0,0
2016-09-16,27.065465090086775,27.065465090086775,26.786787972226826,26.94723892211914,2119500,0.0,0
2016-09-19,27.01478766388561,27.251241529143208,26.9810094606832,27.225908279418945,4242400,0.0,0
2016-09-20,27.42014031531321,27.42014031531321,27.175241470336914,27.175241470336914,3387100,0.0,0
2016-09-21,27.14146439750202,27.563702495089597,26.879677227996666,27.487699508666992,2247900,0.0,0
2016-09-22,27.67348545230021,28.078833641608544,27.67348545230021,28.02816390991211,1728200,0.0,0
2016-09-23,27.926820457695538,28.247722232745982,27.73259136847086,28.137939453125,19150800,0.0,0
2016-09-26,27.99438336129586,28.239278976397536,27.977493453112885,28.19705581665039,2998900,0.0,0
2016-09-27,28.18016306487738,28.23927612684255,27.91837756800885,27.9521541595459,3562300,0.0,0
2016-09-28,27.960601346236917,28.16327378565422,27.918378189810007,28.146387100219727,4122700,0.0,0
2016-09-29,28.019719338617243,28.112612231949935,27.707264060388024,27.800153732299805,2674400,0.0,0
2016-09-30,27.876153438793942,28.104162362510092,27.6397011718678,27.673480987548828,2058000,0.0,0
2016-10-03,27.58059417701304,27.614374000130706,27.099242972560607,27.14146614074707,2344800,0.0,0
2016-10-04,27.14991230608324,27.14991230608324,26.57820024430945,26.727672576904297,3262600,0.0,0
2016-10-05,26.73611137796398,26.89656227704547,26.14075583240159,26.22942543029785,4848700,0.0,0
2016-10-06,26.111200195491207,26.457435255953136,25.86630136161262,26.28009605407715,2438800,0.0,0
2016-10-07,26.33920501966397,26.685440026208024,26.09430622392255,26.212533950805664,1711500,0.0,0
2016-10-10,26.220984212371466,26.444771490811217,26.178761048512886,26.31387710571289,2403900,0.0,0
2016-10-11,26.246316375935944,26.34765421376185,26.029286050189498,26.1112003326416,1770400,0.0,0
2016-10-12,26.15342414665628,26.482770919799805,26.119645940342526,26.482770919799805,1411700,0.0,0
2016-10-13,26.406767576656627,26.634776506281888,26.28009648599047,26.567216873168945,3299300,0.0,0
2016-10-14,26.651665777074705,26.795226781261437,26.474326565808347,26.53343963623047,2381400,0.0,0
2016-10-17,26.533438178820564,26.69388908308916,26.516548270853285,26.558773040771484,1148300,0.0,0
2016-10-18,26.727671643345325,26.862787707678937,26.63815801581181,26.693893432617188,4753200,0.0,0
2016-10-19,26.820561914378576,26.820561914378576,26.550329812181975,26.79522705078125,1515600,0.0,0
2016-10-20,26.660112489992066,26.8796764879781,26.571442878510343,26.70233726501465,1977100,0.0,0
2016-10-21,26.516551812063298,26.693892647982533,26.474328647216595,26.685447692871094,1295700,0.0,0
2016-10-24,26.72767179256502,26.989458967334127,26.635624516838654,26.719226837158203,1108700,0.0,0
2016-10-25,26.626334617801515,26.71078094749492,26.524996767174738,26.685447692871094,1402700,0.0,0
2016-10-26,26.516547801290493,26.60099572892118,26.170312747643894,26.339208602905273,1481900,0.0,0
2016-10-27,26.271650404525445,26.271650404525445,25.63407008541845,25.714296340942383,1409100,0.0,0
2016-10-28,25.798744835134134,25.997197238864672,25.697408602679236,25.781856536865234,2338200,0.0,0
2016-10-31,25.840970576501658,26.1618708055883,25.77510057329681,26.136537551879883,1071400,0.0,0
2016-11-01,26.068977554480956,26.095154818479035,25.507400182621637,25.62140464782715,3438600,0.0,0
2016-11-02,25.54540085066342,25.604513917232303,25.22450065612793,25.22450065612793,1699300,0.0,0
2016-11-03,25.18227932791579,25.266727267715932,25.06405317862188,25.114721298217773,1922500,0.0,0
2016-11-04,25.140054109585627,25.376506388856775,25.055606176684353,25.283615112304688,1757400,0.0,0
2016-11-07,25.45251042054912,25.764967301999302,25.44406546583853,25.748077392578125,2997600,0.0,0
2016-11-08,25.65518546293534,25.984532266149426,25.63829716359166,25.90852928161621,1513400,0.0,0
2016-11-09,25.06405283617366,25.540336697430686,24.895156958880985,25.32583999633789,4760900,0.0,0
2016-11-10,25.20761272527989,25.22450263439855,24.55229842572733,24.945825576782227,5345000,0.0,0
2016-11-11,24.88671104592774,25.25828099524171,24.88671104592774,24.971158981323242,3702500,0.0,0
2016-11-14,24.83604253135239,25.562292509131968,24.658703319500376,25.460954666137695,4315200,0.0,0
2016-11-15,25.477843100275226,25.77341004696307,25.156942902338038,25.29205894470215,3161100,0.0,0
2016-11-16,25.18227838852128,25.41028733426292,25.080942153109717,25.275171279907227,2059000,0.0,0
2016-11-17,25.21605425544206,25.410283351798725,24.996490298847934,25.038713455200195,1573600,0.0,0
2016-11-18,24.996494703841403,25.173833924624603,24.912046765544922,25.089385986328125,1276900,0.0,0
2016-11-21,25.123161714651754,25.317390813606348,25.00493558671595,25.02182388305664,1584900,0.0,0
2016-11-22,25.089385828842023,25.494735607978654,25.055607620161727,25.452510833740234,2567200,0.0,0
2016-11-23,25.224503162201447,25.351174261821107,25.08938549713533,25.275171279907227,1666200,0.0,0
2016-11-25,25.283618209189147,25.528515472817897,25.283618209189147,25.38495445251465,790000,0.0,0
2016-11-28,25.334283235518235,25.659406730325962,25.334283235518235,25.47784423828125,1957300,0.0,0
2016-11-29,25.42717646407431,25.798744796804048,25.42717646407431,25.655183792114258,1769200,0.0,0
2016-11-30,25.418738290385598,25.54963109292197,25.249842377209294,25.342735290527344,2233900,0.0,0
