Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-12-22,12.204924472407948,12.204924472407948,12.074825386450819,12.131743431091309,55887,0.0,0.0
1998-12-23,12.082953644277023,12.310626983642578,12.082953644277023,12.310626983642578,78784,0.0,0.0
1998-12-24,12.310631651091994,12.391942977905273,12.269975376753779,12.391942977905273,43824,0.0,0.0
1998-12-28,12.383813614503085,12.383813614503085,12.196796430900827,12.22932243347168,51948,0.0,0.0
1998-12-29,12.24558532992378,12.35942268371582,12.099223192457362,12.35942268371582,100819,0.0,0.0
1998-12-30,12.294363991327982,12.375676509175593,12.22931568765765,12.310626983642578,154614,0.0,0.0
1998-12-31,12.310630872790739,12.326892648380037,12.196793556213379,12.196793556213379,65366,0.0,0.0
1999-01-04,12.050432688457423,12.40007369318955,12.050432688457423,12.196793556213379,250632,0.0,0.0
1999-01-05,12.148003169810039,12.32688875409449,12.148003169810039,12.310626983642578,47763,0.0,0.0
1999-01-06,12.53830575740606,12.717192641086998,12.456994426178882,12.700929641723633,129871,0.0,0.0
1999-01-07,12.570829416355771,12.896077156066895,12.53830464238466,12.896077156066895,89986,0.0,0.0
1999-01-08,13.0424401097263,13.0424401097263,12.839159953539284,12.977389335632324,173694,0.0,0.0
1999-01-11,12.993652253792426,12.993652253792426,12.66027299521767,12.782241821289062,62904,0.0,0.0
1999-01-12,12.71719322112682,12.71719322112682,12.424468994140625,12.424468994140625,117437,0.0,0.0
1999-01-13,11.822761674518205,12.424469486868354,11.822761674518205,12.261845588684082,359206,0.0,0.0
1999-01-14,12.22932304669689,12.31876589266167,11.839024436772517,11.952861785888672,59950,0.0,0.0
1999-01-15,12.115476511874082,12.29436206817627,12.058558491401794,12.29436206817627,96757,0.0,0.0
1999-01-19,12.489519457268285,12.489519457268285,12.066697308070845,12.22932243347168,54903,0.0,0.0
1999-01-20,12.359420965992863,12.513913361508784,12.245583628022032,12.318764686584473,76445,0.0,0.0
1999-01-21,12.21305663958278,12.269974687340335,12.06669454893412,12.09921932220459,438482,0.0,0.0
1999-01-22,12.03416605228851,12.099215578703108,11.952854755201614,12.017904281616211,109928,0.0,0.0
1999-01-25,12.082956605909352,12.131743151085757,11.936594526654172,12.11548137664795,169632,0.0,0.0
1999-01-26,12.164268675276864,12.188663171239039,12.034169584264161,12.123612403869629,118053,0.0,0.0
1999-01-27,12.196796350101936,12.196796350101936,11.969122886657715,11.969122886657715,56872,0.0,0.0
1999-01-28,11.936595750475561,12.164269168988378,11.936595750475561,12.1480073928833,47270,0.0,0.0
1999-01-29,12.221186955929348,12.424465852804637,12.0504316073147,12.408204078674316,72998,0.0,0.0
1999-02-01,12.456992962409764,12.456992962409764,12.196793556213379,12.196793556213379,59827,0.0,0.0
1999-02-02,12.099219988379133,12.164269538501658,11.944727612303922,12.066695213317871,107220,0.0,0.0
1999-02-03,12.001642272973472,12.245578627957414,11.912199472286574,12.156134605407715,69675,0.0,0.0
1999-02-04,12.066697337367701,12.131746898940627,11.871548652648926,11.871548652648926,48625,0.0,0.0
1999-02-05,11.847150683539606,11.904068721922478,11.692658341416292,11.773969650268555,103035,0.0,0.0
1999-02-08,11.855281883479432,11.87154365609665,11.660133280895737,11.74144458770752,137749,0.0,0.0
1999-02-09,11.741451793257433,11.773976580314681,11.497516501259868,11.578827857971191,264050,0.0,0.0
1999-02-10,11.611349673489805,11.676399230957031,11.481250558555352,11.676399230957031,31883,0.0,0.0
1999-02-11,11.725185329930929,12.164269168988378,11.725185329930929,12.1480073928833,81000,0.0,0.0
1999-02-12,12.0829602293115,12.148009790295564,11.839023764689587,11.969122886657715,106974,0.0,0.0
1999-02-16,12.091089343720874,12.229319938998005,12.066694846768598,12.1480073928833,463102,0.0,0.0
1999-02-17,12.196793556213379,12.440729964957397,12.082957461499088,12.196793556213379,501140,0.0,0.0
1999-02-18,12.261845406667408,12.391944523283616,12.164271069205252,12.318764686584473,69428,0.0,0.0
1999-02-19,12.408209248295647,12.587096169436435,12.335028179562439,12.35942268371582,76322,0.0,0.0
1999-02-22,12.456994434754076,12.80663548081174,12.456994434754076,12.717192649841309,89617,0.0,0.0
1999-02-23,12.806632426457938,12.928600005225274,12.70092662132355,12.879812240600586,121623,0.0,0.0
1999-02-24,12.928604675861834,12.944867677232937,12.408208181800347,12.456995964050293,251986,0.0,0.0
1999-02-25,12.278111331134593,12.440735265632766,12.115487396636421,12.375685691833496,173448,0.0,0.0
1999-02-26,12.375678222138912,12.635876360285959,12.318760184884958,12.603351593017578,116822,0.0,0.0
1999-03-01,12.554566571949207,12.741583700902781,12.505778804212667,12.652139663696289,211486,0.0,0.0
1999-03-02,12.749714000594176,12.863551310945367,12.60335314084322,12.68466567993164,91463,0.0,0.0
1999-03-03,12.749713580035449,12.765976576061886,12.49764691652935,12.56269645690918,57365,0.0,0.0
1999-03-04,12.603356703909496,12.879816726868908,12.603356703909496,12.847291946411133,50348,0.0,0.0
1999-03-05,13.335164306741705,13.335164306741705,12.993654706131725,13.172541618347168,498432,0.0,0.0
1999-03-08,13.172541254263916,13.205066035416534,13.018047627391448,13.083098411560059,133564,0.0,0.0
1999-03-09,13.107489209449104,13.31077059943108,13.009916097238968,13.188801765441895,105374,0.0,0.0
1999-03-10,13.310772581201771,13.440871712669404,13.20506673141846,13.432740211486816,91217,0.0,0.0
1999-03-11,13.465263649641441,13.644149326613249,13.367689310785005,13.497788429260254,210993,0.0,0.0
1999-03-12,13.546574789817143,13.62788734860771,13.416475673242877,13.522181510925293,183911,0.0,0.0
1999-03-15,13.530311870631818,13.627886199837436,13.448999318695538,13.562836647033691,82969,0.0,0.0
1999-03-16,13.692935947667289,13.692935947667289,13.367688179016113,13.367688179016113,188466,0.0,0.0
1999-03-17,13.30263775625743,13.30263775625743,13.123750884253916,13.253849983215332,161261,0.0,0.0
1999-03-18,13.156276331078685,13.562836647033691,13.156276331078685,13.562836647033691,199422,0.0,0.0
1999-03-19,13.598841797496208,13.598841797496208,13.289035548199003,13.305341720581055,244723,0.056052,0.0
1999-03-22,13.272728477601468,13.386866765588948,13.223811193387784,13.337950706481934,427280,0.0,0.0
1999-03-23,13.158589482498677,13.207506768638002,12.848784495674243,12.881394386291504,288793,0.0,0.0
1999-03-24,12.913999701717774,12.979223128977473,12.783555297410711,12.84877872467041,144396,0.0,0.0
1999-03-25,13.305337348425624,13.305337348425624,13.011836142848578,13.142280578613281,77184,0.0,0.0
1999-03-26,13.052601911133532,13.142282165272187,12.971074741491105,13.028143882751465,65120,0.0,0.0
1999-03-29,13.223817117913967,13.370566586088284,13.191205988863317,13.321650505065918,75583,0.0,0.0
1999-03-30,13.223808596593075,13.256419704629376,13.101517247733549,13.166739463806152,141565,0.0,0.0
1999-03-31,13.174897648740103,13.272731010732523,12.962924751869743,13.0118408203125,112637,0.0,0.0
1999-04-01,12.97922853059039,13.060755704658682,12.914005076186408,13.044450759887695,52933,0.0,0.0
1999-04-05,13.223813308884523,13.35425778751348,13.125979949912805,13.305341720581055,92941,0.0,0.0
1999-04-06,13.272732241885004,13.427634773131395,13.158592696419703,13.207509994506836,142427,0.0,0.0
1999-04-07,13.32979610024439,13.631449180665067,13.321643016288188,13.566226959228516,324738,0.0,0.0
1999-04-08,13.696670864952532,13.843421469982843,13.664059755513183,13.810809135437012,194498,0.0,0.0
1999-04-09,13.761897109948233,13.859730466887955,13.631452634028603,13.778202056884766,151167,0.0,0.0
1999-04-12,13.69666935983854,14.039085358770695,13.680363194357493,14.022780418395996,193759,0.0,0.0
1999-04-13,14.18584391988678,14.18584391988678,13.97387100014595,14.006482124328613,209516,0.0,0.0
1999-04-14,14.088002958145347,14.202142443851358,13.82711410522461,13.82711410522461,160646,0.0,0.0
1999-04-15,13.908646968047346,14.414119940607083,13.615146888043691,13.696675300598145,124577,0.0,0.0
1999-04-16,13.761897035640093,13.761897035640093,13.517313032058013,13.631452560424805,125070,0.0,0.0
1999-04-19,13.884188424877715,14.104313170526803,13.631452560424805,13.631452560424805,149443,0.0,0.0
1999-04-20,13.712975807118966,14.283670834860814,13.696670864952532,13.810809135437012,67213,0.0,0.0
1999-04-21,13.827113783261522,14.022780418395996,13.810807617780476,14.022780418395996,85185,0.0,0.0
1999-04-22,13.990171326728335,14.16953182220459,13.990171326728335,14.16953182220459,74476,0.0,0.0
1999-04-23,14.25106040312814,14.25106040312814,14.022782626196987,14.12061595916748,159045,0.0,0.0
1999-04-26,14.136922478596178,14.136922478596178,13.843423672061551,13.908644676208496,184404,0.0,0.0
1999-04-27,14.030938330664103,14.21029886205443,13.908645722781495,14.153229713439941,72998,0.0,0.0
1999-04-28,14.169537967149362,14.234760216536127,13.990177393889287,14.07170581817627,189328,0.0,0.0
1999-04-29,14.071699905235503,14.283671514118305,14.055393737187151,14.12061595916748,104512,0.0,0.0
1999-04-30,14.120614382744256,14.185836597443187,13.680363820973266,13.924947738647461,417801,0.0,0.0
1999-05-03,13.876034107302457,14.088006973266602,13.810811875483754,14.088006973266602,257895,0.0,0.0
1999-05-04,13.99017000277316,14.05539221770252,13.647752761840822,13.64775276184082,368685,0.0,0.0
1999-05-05,13.66405920920505,13.761892533611585,13.468392560391981,13.729281425476074,267373,0.0,0.0
1999-05-06,13.582528501865633,13.71297291208406,13.435779152923013,13.501001358032227,211486,0.0,0.0
1999-05-07,13.680360145008434,13.843416863048205,13.647749046421694,13.76188850402832,787963,0.0,0.0
1999-05-10,13.859730923180091,13.908646990706954,13.680369150332206,13.712980270385742,53918,0.0,0.0
1999-05-11,13.827117722791701,14.055395528821311,13.810811552664811,13.876033782958984,70536,0.0,0.0
1999-05-12,13.843427945322592,14.088010767969434,13.680371096748626,14.07170581817627,51087,0.0,0.0
1999-05-13,14.087995659486507,14.234744950673884,14.07984258078006,14.20213508605957,61181,0.0,0.0
1999-05-14,13.859721799788538,13.941248933702349,13.598833011094623,13.76188850402832,197083,0.0,0.0
1999-05-17,13.566223563141442,13.647750706974847,13.354250783983383,13.501001358032227,235613,0.0,0.0
1999-05-18,13.598836371922925,13.712974632631704,13.321641352876384,13.533614158630371,166062,0.0,0.0
1999-05-19,13.566230322817162,13.631452560424805,13.452090794450369,13.631452560424805,85924,0.0,0.0
1999-05-20,13.61513812907642,13.71297142613897,13.452082633972168,13.452082633972168,180465,0.0,0.0
1999-05-21,13.419478416442871,13.501006818355705,13.313491983998876,13.419478416442871,95772,0.0,0.0
1999-05-24,13.22380989622393,13.28903211870655,12.979227174467383,13.1259765625,534870,0.0,0.0
1999-05-25,13.044448951651027,13.12597611441793,12.78355884552002,12.78355884552002,105497,0.0,0.0
1999-05-26,12.848784971027206,13.19935417175293,12.718340503305376,13.19935417175293,236106,0.0,0.0
1999-05-27,13.085214165843045,13.085214165843045,12.824325240051222,12.881394386291504,53549,0.0,0.0
1999-05-28,12.979224674208739,13.12597403397223,12.889543216741053,13.085209846496582,47394,0.0,0.0
1999-06-01,13.011835713706974,13.077059154544663,12.750948075888331,12.897697448730469,256417,0.0,0.0
1999-06-02,12.832479453883774,12.91400663781073,12.604201623738744,12.816174507141113,126178,0.0,0.0
1999-06-03,12.979228293111035,12.979228293111035,12.767255439219896,12.808019638061523,87155,0.0,0.0
1999-06-04,12.962922360712724,13.093366819307334,12.881393961537755,13.044450759887695,91340,0.0,0.0
1999-06-07,13.125978311833121,13.305340060117603,13.07706225100526,13.289033889770508,60319,0.0,0.0
1999-06-08,13.25642060595727,13.25642060595727,13.052600860595703,13.052600860595703,233767,0.0,0.0
1999-06-09,13.093367191014009,13.21565979324822,12.971075813886511,13.019991874694824,41977,0.0,0.0
1999-06-10,12.86508324151498,12.86508324151498,12.685721578911119,12.775403022766113,121623,0.0,0.0
1999-06-11,12.799861907958984,12.979223582704396,12.702028601308637,12.799861907958984,100942,0.0,0.0
1999-06-14,12.848780557739735,12.848780557739735,12.68572380398727,12.734641075134277,35207,0.0,0.0
1999-06-15,12.816168071620481,12.897695214609334,12.750945867186916,12.799861907958984,152890,0.0,0.0
1999-06-16,13.10966959350764,13.248265876035083,13.093363427853612,13.134127616882324,228966,0.0,0.0
1999-06-17,13.191201765213686,13.435785767334586,13.109674581244604,13.386868476867676,192898,0.0,0.0
1999-06-18,13.309558800367746,13.440365226769151,13.301383091591108,13.407662391662598,66351,0.057677,0.0
1999-06-21,13.456712615293183,13.505765629238217,13.342257630264678,13.48941421508789,157568,0.0,0.0
1999-06-22,13.473076416906355,13.489426617583495,13.342269897460938,13.342269897460938,89001,0.0,0.0
